Provider_ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Numerator,Denominator,"Observed Rate per 1,000",Footnotes,Measure Start Date,Measure End Date
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,Collapsed lung due to medical treatment (PSI06),PSI-6,0,4155,0,,10/1/2015,3/31/2017
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,2661,0,,10/1/2015,3/31/2017
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,Postoperative Hip Fracture (PSI08),PSI-8,0,3251,0,,10/1/2015,3/31/2017
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,Perioperative Bleeding/Bruise (PSI09),PSI-9,1,650,1.54,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,1,467,2.14,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Postoperative Respiratory Failure (PSI11),PSI-11,0,340,0,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Perioperative Blood Clot/Embolism (PSI12),PSI-12,1,1293,0.77,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Postoperative Sepsis (PSI13),PSI-13,2,460,4.35,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,289,0,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,1091,0,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Pressure Ulcer Rate (PSI03),PSI-3,0,4500,0,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Inpatient Surgical Deaths (PSI04),PSI-4,10,34,294.12,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Collapsed lung due to medical treatment (PSI06),PSI-6,2,8539,0.23,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,1,4757,0.21,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Postoperative Hip Fracture (PSI08),PSI-8,1,6857,0.15,,10/1/2015,3/31/2017
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Perioperative Bleeding/Bruise (PSI09),PSI-9,2,1192,1.68,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,859,0,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Postoperative Respiratory Failure (PSI11),PSI-11,2,667,3,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Perioperative Blood Clot/Embolism (PSI12),PSI-12,1,1364,0.73,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Postoperative Sepsis (PSI13),PSI-13,4,883,4.53,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,326,0,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,1137,0,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Pressure Ulcer Rate (PSI03),PSI-3,2,2695,0.74,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Inpatient Surgical Deaths (PSI04),PSI-4,0,33,0,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Collapsed lung due to medical treatment (PSI06),PSI-6,3,5147,0.58,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,2653,0,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Postoperative Hip Fracture (PSI08),PSI-8,1,4542,0.22,,10/1/2015,3/31/2017
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Perioperative Bleeding/Bruise (PSI09),PSI-9,4,1305,3.07,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,4,1507,2.65,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Postoperative Respiratory Failure (PSI11),PSI-11,7,1045,6.7,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Perioperative Blood Clot/Embolism (PSI12),PSI-12,11,2253,4.88,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Postoperative Sepsis (PSI13),PSI-13,10,1471,6.8,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,346,0,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,1,915,1.09,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Pressure Ulcer Rate (PSI03),PSI-3,1,3959,0.25,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Inpatient Surgical Deaths (PSI04),PSI-4,9,78,115.38,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Collapsed lung due to medical treatment (PSI06),PSI-6,1,6131,0.16,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,4100,0,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Postoperative Hip Fracture (PSI08),PSI-8,0,4682,0,,10/1/2015,3/31/2017
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Perioperative Bleeding/Bruise (PSI09),PSI-9,6,2153,2.79,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,1575,0,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Postoperative Respiratory Failure (PSI11),PSI-11,6,1128,5.32,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Perioperative Blood Clot/Embolism (PSI12),PSI-12,4,2351,1.7,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Postoperative Sepsis (PSI13),PSI-13,5,1530,3.27,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,361,0,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,1,1169,0.86,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Pressure Ulcer Rate (PSI03),PSI-3,2,3858,0.52,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Inpatient Surgical Deaths (PSI04),PSI-4,2,73,27.4,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Collapsed lung due to medical treatment (PSI06),PSI-6,1,7505,0.13,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,4023,0,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Postoperative Hip Fracture (PSI08),PSI-8,0,6033,0,,10/1/2015,3/31/2017
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Perioperative Bleeding/Bruise (PSI09),PSI-9,2,2242,0.89,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,866,0,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Postoperative Respiratory Failure (PSI11),PSI-11,4,696,5.75,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Perioperative Blood Clot/Embolism (PSI12),PSI-12,8,1741,4.6,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Postoperative Sepsis (PSI13),PSI-13,5,812,6.16,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,544,0,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,1322,0,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Pressure Ulcer Rate (PSI03),PSI-3,1,5718,0.17,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Inpatient Surgical Deaths (PSI04),PSI-4,6,60,100,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Collapsed lung due to medical treatment (PSI06),PSI-6,2,8770,0.23,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,1,5669,0.18,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Postoperative Hip Fracture (PSI08),PSI-8,0,6968,0,,10/1/2015,3/31/2017
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Perioperative Bleeding/Bruise (PSI09),PSI-9,2,1659,1.21,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,756,0,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Postoperative Respiratory Failure (PSI11),PSI-11,2,567,3.53,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Perioperative Blood Clot/Embolism (PSI12),PSI-12,1,2363,0.42,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Postoperative Sepsis (PSI13),PSI-13,1,717,1.39,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,295,0,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,929,0,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Pressure Ulcer Rate (PSI03),PSI-3,3,5718,0.52,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Inpatient Surgical Deaths (PSI04),PSI-4,3,51,58.82,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Collapsed lung due to medical treatment (PSI06),PSI-6,0,9372,0,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,6000,0,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Postoperative Hip Fracture (PSI08),PSI-8,1,7538,0.13,,10/1/2015,3/31/2017
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Perioperative Bleeding/Bruise (PSI09),PSI-9,1,2294,0.44,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,2,1740,1.15,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Postoperative Respiratory Failure (PSI11),PSI-11,5,1276,3.92,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Perioperative Blood Clot/Embolism (PSI12),PSI-12,29,2697,10.75,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Postoperative Sepsis (PSI13),PSI-13,3,1685,1.78,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,358,0,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,769,0,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Pressure Ulcer Rate (PSI03),PSI-3,3,4011,0.75,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Inpatient Surgical Deaths (PSI04),PSI-4,5,92,54.35,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Collapsed lung due to medical treatment (PSI06),PSI-6,0,7297,0,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,4243,0,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Postoperative Hip Fracture (PSI08),PSI-8,1,5578,0.18,,10/1/2015,3/31/2017
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Perioperative Bleeding/Bruise (PSI09),PSI-9,5,2544,1.97,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,2,1320,1.52,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Postoperative Respiratory Failure (PSI11),PSI-11,11,999,11.01,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Perioperative Blood Clot/Embolism (PSI12),PSI-12,4,2061,1.94,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Postoperative Sepsis (PSI13),PSI-13,15,1256,11.94,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,1,473,2.11,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,1077,0,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Pressure Ulcer Rate (PSI03),PSI-3,1,3144,0.32,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Inpatient Surgical Deaths (PSI04),PSI-4,8,63,126.98,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Collapsed lung due to medical treatment (PSI06),PSI-6,0,6397,0,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,3,3670,0.82,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Postoperative Hip Fracture (PSI08),PSI-8,1,5003,0.2,,10/1/2015,3/31/2017
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Perioperative Bleeding/Bruise (PSI09),PSI-9,7,1942,3.6,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,38,0,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Postoperative Respiratory Failure (PSI11),PSI-11,0,37,0,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Perioperative Blood Clot/Embolism (PSI12),PSI-12,0,50,0,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Postoperative Sepsis (PSI13),PSI-13,0,36,0,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,73,0,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Pressure Ulcer Rate (PSI03),PSI-3,1,627,1.59,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Inpatient Surgical Deaths (PSI04),PSI-4,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Collapsed lung due to medical treatment (PSI06),PSI-6,0,1303,0,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,894,0,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Postoperative Hip Fracture (PSI08),PSI-8,0,1091,0,,10/1/2015,3/31/2017
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Perioperative Bleeding/Bruise (PSI09),PSI-9,0,49,0,,10/1/2015,3/31/2017
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,1123,0,,10/1/2015,3/31/2017
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,2039325711,Postoperative Respiratory Failure (PSI11),PSI-11,47,783,60.03,,10/1/2015,3/31/2017
